22:08:09 | WARNING  | TICK:0000 | Spawn position (20.0, 15.0) blocked, searching for clear spot
22:08:19 | WARNING  | TICK:0363 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0363 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0364 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0364 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0365 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0365 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0366 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0366 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0367 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0367 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0368 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0368 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0369 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0369 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0370 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0370 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0371 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0371 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0372 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0372 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0373 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0373 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0374 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0374 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0375 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0375 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0376 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0376 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0377 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0377 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0378 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0378 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0379 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0379 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0380 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0380 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0381 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0381 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0382 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0382 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0383 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0383 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0384 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0384 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0385 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0385 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0386 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0386 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0387 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0387 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0388 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0388 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0389 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0389 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0390 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0390 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0391 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0391 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0392 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0392 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0393 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0393 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0394 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0394 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0395 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0395 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0396 | Agent tank_1_1 returned error: 500
22:08:19 | WARNING  | TICK:0396 | Agent tank_1_2 returned error: 500
22:08:19 | WARNING  | TICK:0397 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0397 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0398 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0398 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0399 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0399 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0400 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0400 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0401 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0401 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0402 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0402 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0403 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0403 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0404 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0404 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0405 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0405 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0406 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0406 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0407 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0407 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0408 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0408 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0409 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0409 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0410 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0410 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0411 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0411 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0412 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0412 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0413 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0413 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0414 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0414 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0415 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0415 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0416 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0416 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0417 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0417 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0418 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0418 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0419 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0419 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0420 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0420 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0421 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0421 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0422 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0422 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0423 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0423 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0424 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0424 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0425 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0425 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0426 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0426 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0427 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0427 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0428 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0428 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0429 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0429 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0430 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0430 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0431 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0431 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0432 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0432 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0433 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0433 | Agent tank_1_2 returned error: 500
22:08:20 | WARNING  | TICK:0434 | Agent tank_1_1 returned error: 500
22:08:20 | WARNING  | TICK:0434 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0435 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0435 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0436 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0436 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0437 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0437 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0438 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0438 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0439 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0439 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0440 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0440 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0441 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0441 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0442 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0442 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0443 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0443 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0444 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0444 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0445 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0445 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0446 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0446 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0447 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0447 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0448 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0448 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0449 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0449 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0450 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0450 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0451 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0451 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0452 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0452 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0453 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0453 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0454 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0454 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0455 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0455 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0456 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0456 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0457 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0457 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0458 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0458 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0459 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0459 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0460 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0460 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0461 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0461 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0462 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0462 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0463 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0463 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0464 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0464 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0465 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0465 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0466 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0466 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0467 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0467 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0468 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0468 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0469 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0469 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0470 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0470 | Agent tank_1_2 returned error: 500
22:08:21 | WARNING  | TICK:0471 | Agent tank_1_1 returned error: 500
22:08:21 | WARNING  | TICK:0471 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0472 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0472 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0473 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0473 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0474 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0474 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0475 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0475 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0476 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0476 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0477 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0477 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0478 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0478 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0479 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0479 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0480 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0480 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0481 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0481 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0482 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0482 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0483 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0483 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0484 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0484 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0485 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0485 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0486 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0486 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0487 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0487 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0488 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0488 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0489 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0489 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0490 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0490 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0491 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0491 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0492 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0492 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0493 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0493 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0494 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0494 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0495 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0495 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0496 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0496 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0497 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0497 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0498 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0498 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0499 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0499 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0500 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0500 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0501 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0501 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0502 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0502 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0503 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0503 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0504 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0504 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0505 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0505 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0506 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0506 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0507 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0507 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0508 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0508 | Agent tank_1_2 returned error: 500
22:08:22 | WARNING  | TICK:0509 | Agent tank_1_1 returned error: 500
22:08:22 | WARNING  | TICK:0509 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0510 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0510 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0511 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0511 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0512 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0512 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0513 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0513 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0514 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0514 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0515 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0515 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0516 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0516 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0517 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0517 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0518 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0518 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0519 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0519 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0520 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0520 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0521 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0521 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0522 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0522 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0523 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0523 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0524 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0524 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0525 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0525 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0526 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0526 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0527 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0527 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0528 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0528 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0529 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0529 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0530 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0530 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0531 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0531 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0532 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0532 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0533 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0533 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0534 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0534 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0535 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0535 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0536 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0536 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0537 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0537 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0538 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0538 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0539 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0539 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0540 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0540 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0541 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0541 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0542 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0542 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0543 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0543 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0544 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0544 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0545 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0545 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0546 | Agent tank_1_1 returned error: 500
