03:13:41 | INFO     | TICK:0000 | GameCore initialized with session ID: 4a29ba2c
03:16:11 | DEBUG    | TICK:3942 | Tick 3942 started
03:16:11 | DEBUG    | TICK:3942 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3942 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3942 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3942 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3943 | Tick 3943 started
03:16:11 | DEBUG    | TICK:3943 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3943 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3943 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3943 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3944 | Tick 3944 started
03:16:11 | DEBUG    | TICK:3944 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3944 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3944 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3944 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3945 | Tick 3945 started
03:16:11 | DEBUG    | TICK:3945 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3945 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3945 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3945 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3946 | Tick 3946 started
03:16:11 | DEBUG    | TICK:3946 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3946 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3946 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3946 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3947 | Tick 3947 started
03:16:11 | DEBUG    | TICK:3947 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3947 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3947 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3947 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3948 | Tick 3948 started
03:16:11 | DEBUG    | TICK:3948 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3948 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3948 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3948 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3949 | Tick 3949 started
03:16:11 | DEBUG    | TICK:3949 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3949 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3949 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3949 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3950 | Tick 3950 started
03:16:11 | DEBUG    | TICK:3950 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3950 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3950 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3950 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3951 | Tick 3951 started
03:16:11 | DEBUG    | TICK:3951 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3951 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3951 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3951 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3952 | Tick 3952 started
03:16:11 | DEBUG    | TICK:3952 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3952 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3952 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3952 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3953 | Tick 3953 started
03:16:11 | DEBUG    | TICK:3953 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3953 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3953 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3953 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3954 | Tick 3954 started
03:16:11 | DEBUG    | TICK:3954 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3954 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3954 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3954 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3955 | Tick 3955 started
03:16:11 | DEBUG    | TICK:3955 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3955 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3955 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3955 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3956 | Tick 3956 started
03:16:11 | DEBUG    | TICK:3956 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3956 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3956 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3956 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3957 | Tick 3957 started
03:16:11 | DEBUG    | TICK:3957 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3957 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3957 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3957 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3958 | Tick 3958 started
03:16:11 | DEBUG    | TICK:3958 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3958 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3958 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3958 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3959 | Tick 3959 started
03:16:11 | DEBUG    | TICK:3959 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3959 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3959 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3959 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3960 | Tick 3960 started
03:16:11 | DEBUG    | TICK:3960 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3960 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3960 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3960 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3961 | Tick 3961 started
03:16:11 | DEBUG    | TICK:3961 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3961 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3961 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3961 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3962 | Tick 3962 started
03:16:11 | DEBUG    | TICK:3962 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3962 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3962 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3962 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3963 | Tick 3963 started
03:16:11 | DEBUG    | TICK:3963 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3963 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3963 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3963 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3964 | Tick 3964 started
03:16:11 | DEBUG    | TICK:3964 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3964 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3964 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3964 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3965 | Tick 3965 started
03:16:11 | DEBUG    | TICK:3965 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3965 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3965 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3965 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3966 | Tick 3966 started
03:16:11 | DEBUG    | TICK:3966 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3966 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3966 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3966 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3967 | Tick 3967 started
03:16:11 | DEBUG    | TICK:3967 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3967 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3967 | Team 1 has 5 tanks alive
03:16:11 | DEBUG    | TICK:3967 | Team 2 has 4 tanks alive
03:16:11 | DEBUG    | TICK:3968 | Tick 3968 started
03:16:12 | DEBUG    | TICK:3968 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3968 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3968 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3968 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3969 | Tick 3969 started
03:16:12 | DEBUG    | TICK:3969 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3969 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3969 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3969 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3970 | Tick 3970 started
03:16:12 | DEBUG    | TICK:3970 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3970 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3970 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3970 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3971 | Tick 3971 started
03:16:12 | DEBUG    | TICK:3971 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3971 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3971 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3971 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3972 | Tick 3972 started
03:16:12 | DEBUG    | TICK:3972 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3972 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3972 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3972 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3973 | Tick 3973 started
03:16:12 | DEBUG    | TICK:3973 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3973 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3973 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3973 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3974 | Tick 3974 started
03:16:12 | DEBUG    | TICK:3974 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3974 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3974 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3974 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3975 | Tick 3975 started
03:16:12 | DEBUG    | TICK:3975 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3975 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3975 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3975 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3976 | Tick 3976 started
03:16:12 | DEBUG    | TICK:3976 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3976 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3976 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3976 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3977 | Tick 3977 started
03:16:12 | DEBUG    | TICK:3977 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3977 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3977 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3977 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3978 | Tick 3978 started
03:16:12 | DEBUG    | TICK:3978 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3978 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3978 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3978 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3979 | Tick 3979 started
03:16:12 | DEBUG    | TICK:3979 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3979 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3979 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3979 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3980 | Tick 3980 started
03:16:12 | DEBUG    | TICK:3980 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3980 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3980 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3980 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3981 | Tick 3981 started
03:16:12 | DEBUG    | TICK:3981 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3981 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3981 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3981 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3982 | Tick 3982 started
03:16:12 | DEBUG    | TICK:3982 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3982 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3982 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3982 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3983 | Tick 3983 started
03:16:12 | DEBUG    | TICK:3983 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3983 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3983 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3983 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3984 | Tick 3984 started
03:16:12 | DEBUG    | TICK:3984 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3984 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3984 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3984 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3985 | Tick 3985 started
03:16:12 | DEBUG    | TICK:3985 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3985 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3985 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3985 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3986 | Tick 3986 started
03:16:12 | DEBUG    | TICK:3986 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3986 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3986 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3986 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3987 | Tick 3987 started
03:16:12 | DEBUG    | TICK:3987 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3987 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3987 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3987 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3988 | Tick 3988 started
03:16:12 | DEBUG    | TICK:3988 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3988 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3988 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3988 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3989 | Tick 3989 started
03:16:12 | DEBUG    | TICK:3989 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3989 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3989 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3989 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3990 | Tick 3990 started
03:16:12 | DEBUG    | TICK:3990 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3990 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3990 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3990 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3991 | Tick 3991 started
03:16:12 | DEBUG    | TICK:3991 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3991 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3991 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3991 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3992 | Tick 3992 started
03:16:12 | DEBUG    | TICK:3992 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3992 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3992 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3992 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3993 | Tick 3993 started
03:16:12 | DEBUG    | TICK:3993 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3993 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3993 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3993 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3994 | Tick 3994 started
03:16:12 | DEBUG    | TICK:3994 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3994 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3994 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3994 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3995 | Tick 3995 started
03:16:12 | DEBUG    | TICK:3995 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3995 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3995 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3995 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3996 | Tick 3996 started
03:16:12 | DEBUG    | TICK:3996 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3996 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3996 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3996 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3997 | Tick 3997 started
03:16:12 | DEBUG    | TICK:3997 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3997 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3997 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3997 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3998 | Tick 3998 started
03:16:12 | DEBUG    | TICK:3998 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3998 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3998 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3998 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3999 | Tick 3999 started
03:16:12 | DEBUG    | TICK:3999 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3999 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:3999 | Team 1 has 5 tanks alive
03:16:12 | DEBUG    | TICK:3999 | Team 2 has 4 tanks alive
03:16:12 | DEBUG    | TICK:4000 | Tick 4000 started
03:16:13 | DEBUG    | TICK:4000 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4000 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4000 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4000 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4001 | Tick 4001 started
03:16:13 | DEBUG    | TICK:4001 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4001 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4001 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4001 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4002 | Tick 4002 started
03:16:13 | DEBUG    | TICK:4002 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4002 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4002 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4002 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4003 | Tick 4003 started
03:16:13 | DEBUG    | TICK:4003 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4003 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4003 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4003 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4004 | Tick 4004 started
03:16:13 | DEBUG    | TICK:4004 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4004 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4004 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4004 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4005 | Tick 4005 started
03:16:13 | DEBUG    | TICK:4005 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4005 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4005 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4005 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4006 | Tick 4006 started
03:16:13 | DEBUG    | TICK:4006 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4006 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4006 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4006 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4007 | Tick 4007 started
03:16:13 | DEBUG    | TICK:4007 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4007 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4007 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4007 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4008 | Tick 4008 started
03:16:13 | DEBUG    | TICK:4008 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4008 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4008 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4008 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4009 | Tick 4009 started
03:16:13 | DEBUG    | TICK:4009 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4009 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4009 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4009 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4010 | Tick 4010 started
03:16:13 | DEBUG    | TICK:4010 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4010 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4010 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4010 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4011 | Tick 4011 started
03:16:13 | DEBUG    | TICK:4011 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4011 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4011 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4011 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4012 | Tick 4012 started
03:16:13 | DEBUG    | TICK:4012 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4012 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4012 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4012 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4013 | Tick 4013 started
03:16:13 | DEBUG    | TICK:4013 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4013 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4013 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4013 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4014 | Tick 4014 started
03:16:13 | DEBUG    | TICK:4014 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4014 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4014 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4014 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4015 | Tick 4015 started
03:16:13 | DEBUG    | TICK:4015 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4015 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4015 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4015 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4016 | Tick 4016 started
03:16:13 | DEBUG    | TICK:4016 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4016 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4016 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4016 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4017 | Tick 4017 started
03:16:13 | DEBUG    | TICK:4017 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4017 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4017 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4017 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4018 | Tick 4018 started
03:16:13 | DEBUG    | TICK:4018 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4018 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4018 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4018 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4019 | Tick 4019 started
03:16:13 | DEBUG    | TICK:4019 | Team 1 has 5 tanks alive
03:16:13 | DEBUG    | TICK:4019 | Team 2 has 4 tanks alive
03:16:13 | DEBUG    | TICK:4019 | Team 1 has 5 tanks alive
