20:57:24 | INFO     | TICK:0000 | GameCore initialized with session ID: 7c128a6b
20:57:55 | DEBUG    | TICK:0465 | Team 1 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0465 | Team 2 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0466 | Tick 466 started
20:57:55 | WARNING  | TICK:0466 | Agent tank_1_1 returned error: 500
20:57:55 | WARNING  | TICK:0466 | Agent tank_1_2 returned error: 500
20:57:55 | WARNING  | TICK:0466 | Agent tank_1_3 returned error: 500
20:57:55 | WARNING  | TICK:0466 | Agent tank_1_4 returned error: 500
20:57:55 | WARNING  | TICK:0466 | Agent tank_2_1 returned error: 500
20:57:55 | WARNING  | TICK:0466 | Agent tank_2_2 returned error: 500
20:57:55 | WARNING  | TICK:0466 | Agent tank_2_3 returned error: 500
20:57:55 | WARNING  | TICK:0466 | Agent tank_2_4 returned error: 500
20:57:55 | WARNING  | TICK:0466 | Agent tank_2_5 returned error: 500
20:57:55 | ERROR    | TICK:0466 | Physics processing failed: TANK_TAK_MOVING
20:57:55 | ERROR    | TICK:0466 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:55 | DEBUG    | TICK:0466 | Team 1 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0466 | Team 2 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0466 | Team 1 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0466 | Team 2 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0467 | Tick 467 started
20:57:55 | WARNING  | TICK:0467 | Agent tank_1_1 returned error: 500
20:57:55 | WARNING  | TICK:0467 | Agent tank_1_2 returned error: 500
20:57:55 | WARNING  | TICK:0467 | Agent tank_1_3 returned error: 500
20:57:55 | WARNING  | TICK:0467 | Agent tank_1_4 returned error: 500
20:57:55 | WARNING  | TICK:0467 | Agent tank_2_1 returned error: 500
20:57:55 | WARNING  | TICK:0467 | Agent tank_2_2 returned error: 500
20:57:55 | WARNING  | TICK:0467 | Agent tank_2_3 returned error: 500
20:57:55 | WARNING  | TICK:0467 | Agent tank_2_4 returned error: 500
20:57:55 | WARNING  | TICK:0467 | Agent tank_2_5 returned error: 500
20:57:55 | ERROR    | TICK:0467 | Physics processing failed: TANK_TAK_MOVING
20:57:55 | ERROR    | TICK:0467 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:55 | DEBUG    | TICK:0467 | Team 1 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0467 | Team 2 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0467 | Team 1 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0467 | Team 2 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0468 | Tick 468 started
20:57:55 | WARNING  | TICK:0468 | Agent tank_1_1 returned error: 500
20:57:55 | WARNING  | TICK:0468 | Agent tank_1_2 returned error: 500
20:57:55 | WARNING  | TICK:0468 | Agent tank_1_3 returned error: 500
20:57:55 | WARNING  | TICK:0468 | Agent tank_1_4 returned error: 500
20:57:55 | WARNING  | TICK:0468 | Agent tank_2_1 returned error: 500
20:57:55 | WARNING  | TICK:0468 | Agent tank_2_2 returned error: 500
20:57:55 | WARNING  | TICK:0468 | Agent tank_2_3 returned error: 500
20:57:55 | WARNING  | TICK:0468 | Agent tank_2_4 returned error: 500
20:57:55 | WARNING  | TICK:0468 | Agent tank_2_5 returned error: 500
20:57:55 | ERROR    | TICK:0468 | Physics processing failed: TANK_TAK_MOVING
20:57:55 | ERROR    | TICK:0468 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:55 | DEBUG    | TICK:0468 | Team 1 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0468 | Team 2 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0468 | Team 1 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0468 | Team 2 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0469 | Tick 469 started
20:57:55 | WARNING  | TICK:0469 | Agent tank_1_1 returned error: 500
20:57:55 | WARNING  | TICK:0469 | Agent tank_1_2 returned error: 500
20:57:55 | WARNING  | TICK:0469 | Agent tank_1_3 returned error: 500
20:57:55 | WARNING  | TICK:0469 | Agent tank_1_4 returned error: 500
20:57:55 | WARNING  | TICK:0469 | Agent tank_2_1 returned error: 500
20:57:55 | WARNING  | TICK:0469 | Agent tank_2_2 returned error: 500
20:57:55 | WARNING  | TICK:0469 | Agent tank_2_3 returned error: 500
20:57:55 | WARNING  | TICK:0469 | Agent tank_2_4 returned error: 500
20:57:55 | WARNING  | TICK:0469 | Agent tank_2_5 returned error: 500
20:57:55 | ERROR    | TICK:0469 | Physics processing failed: TANK_TAK_MOVING
20:57:55 | ERROR    | TICK:0469 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:55 | DEBUG    | TICK:0469 | Team 1 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0469 | Team 2 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0469 | Team 1 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0469 | Team 2 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0470 | Tick 470 started
20:57:55 | WARNING  | TICK:0470 | Agent tank_1_1 returned error: 500
20:57:55 | WARNING  | TICK:0470 | Agent tank_1_2 returned error: 500
20:57:55 | WARNING  | TICK:0470 | Agent tank_1_3 returned error: 500
20:57:55 | WARNING  | TICK:0470 | Agent tank_1_4 returned error: 500
20:57:55 | WARNING  | TICK:0470 | Agent tank_2_1 returned error: 500
20:57:55 | WARNING  | TICK:0470 | Agent tank_2_2 returned error: 500
20:57:55 | WARNING  | TICK:0470 | Agent tank_2_3 returned error: 500
20:57:55 | WARNING  | TICK:0470 | Agent tank_2_4 returned error: 500
20:57:55 | WARNING  | TICK:0470 | Agent tank_2_5 returned error: 500
20:57:55 | ERROR    | TICK:0470 | Physics processing failed: TANK_TAK_MOVING
20:57:55 | ERROR    | TICK:0470 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:55 | DEBUG    | TICK:0470 | Team 1 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0470 | Team 2 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0470 | Team 1 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0470 | Team 2 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0471 | Tick 471 started
20:57:55 | WARNING  | TICK:0471 | Agent tank_1_1 returned error: 500
20:57:55 | WARNING  | TICK:0471 | Agent tank_1_2 returned error: 500
20:57:55 | WARNING  | TICK:0471 | Agent tank_1_3 returned error: 500
20:57:55 | WARNING  | TICK:0471 | Agent tank_1_4 returned error: 500
20:57:55 | WARNING  | TICK:0471 | Agent tank_2_1 returned error: 500
20:57:55 | WARNING  | TICK:0471 | Agent tank_2_2 returned error: 500
20:57:55 | WARNING  | TICK:0471 | Agent tank_2_3 returned error: 500
20:57:55 | WARNING  | TICK:0471 | Agent tank_2_4 returned error: 500
20:57:55 | WARNING  | TICK:0471 | Agent tank_2_5 returned error: 500
20:57:55 | ERROR    | TICK:0471 | Physics processing failed: TANK_TAK_MOVING
20:57:55 | ERROR    | TICK:0471 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:55 | DEBUG    | TICK:0471 | Team 1 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0471 | Team 2 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0471 | Team 1 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0471 | Team 2 has 5 tanks alive
20:57:55 | DEBUG    | TICK:0472 | Tick 472 started
20:57:55 | WARNING  | TICK:0472 | Agent tank_1_1 returned error: 500
20:57:55 | WARNING  | TICK:0472 | Agent tank_1_2 returned error: 500
20:57:55 | WARNING  | TICK:0472 | Agent tank_1_3 returned error: 500
20:57:55 | WARNING  | TICK:0472 | Agent tank_1_4 returned error: 500
20:57:55 | WARNING  | TICK:0472 | Agent tank_2_1 returned error: 500
20:57:55 | WARNING  | TICK:0472 | Agent tank_2_2 returned error: 500
20:57:55 | WARNING  | TICK:0472 | Agent tank_2_3 returned error: 500
20:57:55 | WARNING  | TICK:0472 | Agent tank_2_4 returned error: 500
20:57:56 | WARNING  | TICK:0472 | Agent tank_2_5 returned error: 500
20:57:56 | ERROR    | TICK:0472 | Physics processing failed: TANK_TAK_MOVING
20:57:56 | ERROR    | TICK:0472 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:56 | DEBUG    | TICK:0472 | Team 1 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0472 | Team 2 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0472 | Team 1 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0472 | Team 2 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0473 | Tick 473 started
20:57:56 | WARNING  | TICK:0473 | Agent tank_1_1 returned error: 500
20:57:56 | WARNING  | TICK:0473 | Agent tank_1_2 returned error: 500
20:57:56 | WARNING  | TICK:0473 | Agent tank_1_3 returned error: 500
20:57:56 | WARNING  | TICK:0473 | Agent tank_1_4 returned error: 500
20:57:56 | WARNING  | TICK:0473 | Agent tank_2_1 returned error: 500
20:57:56 | WARNING  | TICK:0473 | Agent tank_2_2 returned error: 500
20:57:56 | WARNING  | TICK:0473 | Agent tank_2_3 returned error: 500
20:57:56 | WARNING  | TICK:0473 | Agent tank_2_4 returned error: 500
20:57:56 | WARNING  | TICK:0473 | Agent tank_2_5 returned error: 500
20:57:56 | ERROR    | TICK:0473 | Physics processing failed: TANK_TAK_MOVING
20:57:56 | ERROR    | TICK:0473 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:56 | DEBUG    | TICK:0473 | Team 1 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0473 | Team 2 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0473 | Team 1 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0473 | Team 2 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0474 | Tick 474 started
20:57:56 | WARNING  | TICK:0474 | Agent tank_1_1 returned error: 500
20:57:56 | WARNING  | TICK:0474 | Agent tank_1_2 returned error: 500
20:57:56 | WARNING  | TICK:0474 | Agent tank_1_3 returned error: 500
20:57:56 | WARNING  | TICK:0474 | Agent tank_1_4 returned error: 500
20:57:56 | WARNING  | TICK:0474 | Agent tank_2_1 returned error: 500
20:57:56 | WARNING  | TICK:0474 | Agent tank_2_2 returned error: 500
20:57:56 | WARNING  | TICK:0474 | Agent tank_2_3 returned error: 500
20:57:56 | WARNING  | TICK:0474 | Agent tank_2_4 returned error: 500
20:57:56 | WARNING  | TICK:0474 | Agent tank_2_5 returned error: 500
20:57:56 | ERROR    | TICK:0474 | Physics processing failed: TANK_TAK_MOVING
20:57:56 | ERROR    | TICK:0474 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:56 | DEBUG    | TICK:0474 | Team 1 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0474 | Team 2 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0474 | Team 1 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0474 | Team 2 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0475 | Tick 475 started
20:57:56 | WARNING  | TICK:0475 | Agent tank_1_1 returned error: 500
20:57:56 | WARNING  | TICK:0475 | Agent tank_1_2 returned error: 500
20:57:56 | WARNING  | TICK:0475 | Agent tank_1_3 returned error: 500
20:57:56 | WARNING  | TICK:0475 | Agent tank_1_4 returned error: 500
20:57:56 | WARNING  | TICK:0475 | Agent tank_2_1 returned error: 500
20:57:56 | WARNING  | TICK:0475 | Agent tank_2_2 returned error: 500
20:57:56 | WARNING  | TICK:0475 | Agent tank_2_3 returned error: 500
20:57:56 | WARNING  | TICK:0475 | Agent tank_2_4 returned error: 500
20:57:56 | WARNING  | TICK:0475 | Agent tank_2_5 returned error: 500
20:57:56 | ERROR    | TICK:0475 | Physics processing failed: TANK_TAK_MOVING
20:57:56 | ERROR    | TICK:0475 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:56 | DEBUG    | TICK:0475 | Team 1 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0475 | Team 2 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0475 | Team 1 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0475 | Team 2 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0476 | Tick 476 started
20:57:56 | WARNING  | TICK:0476 | Agent tank_1_1 returned error: 500
20:57:56 | WARNING  | TICK:0476 | Agent tank_1_2 returned error: 500
20:57:56 | WARNING  | TICK:0476 | Agent tank_1_3 returned error: 500
20:57:56 | WARNING  | TICK:0476 | Agent tank_1_4 returned error: 500
20:57:56 | WARNING  | TICK:0476 | Agent tank_2_1 returned error: 500
20:57:56 | WARNING  | TICK:0476 | Agent tank_2_2 returned error: 500
20:57:56 | WARNING  | TICK:0476 | Agent tank_2_3 returned error: 500
20:57:56 | WARNING  | TICK:0476 | Agent tank_2_4 returned error: 500
20:57:56 | WARNING  | TICK:0476 | Agent tank_2_5 returned error: 500
20:57:56 | ERROR    | TICK:0476 | Physics processing failed: TANK_TAK_MOVING
20:57:56 | ERROR    | TICK:0476 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:56 | DEBUG    | TICK:0476 | Team 1 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0476 | Team 2 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0476 | Team 1 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0476 | Team 2 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0477 | Tick 477 started
20:57:56 | WARNING  | TICK:0477 | Agent tank_1_1 returned error: 500
20:57:56 | WARNING  | TICK:0477 | Agent tank_1_2 returned error: 500
20:57:56 | WARNING  | TICK:0477 | Agent tank_1_3 returned error: 500
20:57:56 | WARNING  | TICK:0477 | Agent tank_1_4 returned error: 500
20:57:56 | WARNING  | TICK:0477 | Agent tank_2_1 returned error: 500
20:57:56 | WARNING  | TICK:0477 | Agent tank_2_2 returned error: 500
20:57:56 | WARNING  | TICK:0477 | Agent tank_2_3 returned error: 500
20:57:56 | WARNING  | TICK:0477 | Agent tank_2_4 returned error: 500
20:57:56 | WARNING  | TICK:0477 | Agent tank_2_5 returned error: 500
20:57:56 | ERROR    | TICK:0477 | Physics processing failed: TANK_TAK_MOVING
20:57:56 | ERROR    | TICK:0477 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:56 | DEBUG    | TICK:0477 | Team 1 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0477 | Team 2 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0477 | Team 1 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0477 | Team 2 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0478 | Tick 478 started
20:57:56 | WARNING  | TICK:0478 | Agent tank_1_1 returned error: 500
20:57:56 | WARNING  | TICK:0478 | Agent tank_1_2 returned error: 500
20:57:56 | WARNING  | TICK:0478 | Agent tank_1_3 returned error: 500
20:57:56 | WARNING  | TICK:0478 | Agent tank_1_4 returned error: 500
20:57:56 | WARNING  | TICK:0478 | Agent tank_2_1 returned error: 500
20:57:56 | WARNING  | TICK:0478 | Agent tank_2_2 returned error: 500
20:57:56 | WARNING  | TICK:0478 | Agent tank_2_3 returned error: 500
20:57:56 | WARNING  | TICK:0478 | Agent tank_2_4 returned error: 500
20:57:56 | WARNING  | TICK:0478 | Agent tank_2_5 returned error: 500
20:57:56 | ERROR    | TICK:0478 | Physics processing failed: TANK_TAK_MOVING
20:57:56 | ERROR    | TICK:0478 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:56 | DEBUG    | TICK:0478 | Team 1 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0478 | Team 2 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0478 | Team 1 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0478 | Team 2 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0479 | Tick 479 started
20:57:56 | WARNING  | TICK:0479 | Agent tank_1_1 returned error: 500
20:57:56 | WARNING  | TICK:0479 | Agent tank_1_2 returned error: 500
20:57:56 | WARNING  | TICK:0479 | Agent tank_1_3 returned error: 500
20:57:56 | WARNING  | TICK:0479 | Agent tank_1_4 returned error: 500
20:57:56 | WARNING  | TICK:0479 | Agent tank_2_1 returned error: 500
20:57:56 | WARNING  | TICK:0479 | Agent tank_2_2 returned error: 500
20:57:56 | WARNING  | TICK:0479 | Agent tank_2_3 returned error: 500
20:57:56 | WARNING  | TICK:0479 | Agent tank_2_4 returned error: 500
20:57:56 | WARNING  | TICK:0479 | Agent tank_2_5 returned error: 500
20:57:56 | ERROR    | TICK:0479 | Physics processing failed: TANK_TAK_MOVING
20:57:56 | ERROR    | TICK:0479 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:56 | DEBUG    | TICK:0479 | Team 1 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0479 | Team 2 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0479 | Team 1 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0479 | Team 2 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0480 | Tick 480 started
20:57:56 | WARNING  | TICK:0480 | Agent tank_1_1 returned error: 500
20:57:56 | WARNING  | TICK:0480 | Agent tank_1_2 returned error: 500
20:57:56 | WARNING  | TICK:0480 | Agent tank_1_3 returned error: 500
20:57:56 | WARNING  | TICK:0480 | Agent tank_1_4 returned error: 500
20:57:56 | WARNING  | TICK:0480 | Agent tank_2_1 returned error: 500
20:57:56 | WARNING  | TICK:0480 | Agent tank_2_2 returned error: 500
20:57:56 | WARNING  | TICK:0480 | Agent tank_2_3 returned error: 500
20:57:56 | WARNING  | TICK:0480 | Agent tank_2_4 returned error: 500
20:57:56 | WARNING  | TICK:0480 | Agent tank_2_5 returned error: 500
20:57:56 | ERROR    | TICK:0480 | Physics processing failed: TANK_TAK_MOVING
20:57:56 | ERROR    | TICK:0480 | Traceback (most recent call last):
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\game_loop.py", line 983, in _process_physics
    self.last_physics_results = process_physics_tick(
  File "c:\Users\jakub\Desktop\Repozytoria Github\MSI_Agent_Tank\Game\02_FRAKCJA_SILNIKA\backend\engine\physics.py", line 699, in process_physics_tick
    "type": CollisionType.TANK_TAK_MOVING.value,
  File "C:\Users\jakub\anaconda3\envs\MSI_tank\lib\enum.py", line 437, in __getattr__
    raise AttributeError(name) from None
AttributeError: TANK_TAK_MOVING. Did you mean: 'TANK_TANK_MOVING'?

20:57:56 | DEBUG    | TICK:0480 | Team 1 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0480 | Team 2 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0480 | Team 1 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0480 | Team 2 has 5 tanks alive
20:57:56 | DEBUG    | TICK:0481 | Tick 481 started
20:57:56 | WARNING  | TICK:0481 | Agent tank_1_1 returned error: 500
20:57:56 | WARNING  | TICK:0481 | Agent tank_1_2 returned error: 500
20:57:56 | WARNING  | TICK:0481 | Agent tank_1_3 returned error: 500
20:57:56 | WARNING  | TICK:0481 | Agent tank_1_4 returned error: 500
20:57:56 | WARNING  | TICK:0481 | Agent tank_2_1 returned error: 500
