15:49:17 | INFO     | TICK:0000 | GameCore initialized with session ID: d1153439
15:49:59 | WARNING  | TICK:0204 | Agent tank_1_1 returned error: 500
15:49:59 | WARNING  | TICK:0204 | Agent tank_1_2 returned error: 500
15:49:59 | WARNING  | TICK:0204 | Agent tank_1_3 returned error: 500
15:49:59 | WARNING  | TICK:0204 | Agent tank_1_4 returned error: 500
15:49:59 | WARNING  | TICK:0204 | Agent tank_1_5 returned error: 500
15:49:59 | WARNING  | TICK:0204 | Agent tank_2_1 returned error: 500
15:49:59 | WARNING  | TICK:0204 | Agent tank_2_2 returned error: 500
15:49:59 | WARNING  | TICK:0204 | Agent tank_2_3 returned error: 500
15:49:59 | WARNING  | TICK:0204 | Agent tank_2_4 returned error: 500
15:49:59 | WARNING  | TICK:0204 | Agent tank_2_5 returned error: 500
15:49:59 | DEBUG    | TICK:0204 | Team 1 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0204 | Team 2 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0204 | Team 1 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0204 | Team 2 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0205 | Tick 205 started
15:49:59 | WARNING  | TICK:0205 | Agent tank_1_1 returned error: 500
15:49:59 | WARNING  | TICK:0205 | Agent tank_1_2 returned error: 500
15:49:59 | WARNING  | TICK:0205 | Agent tank_1_3 returned error: 500
15:49:59 | WARNING  | TICK:0205 | Agent tank_1_4 returned error: 500
15:49:59 | WARNING  | TICK:0205 | Agent tank_1_5 returned error: 500
15:49:59 | WARNING  | TICK:0205 | Agent tank_2_1 returned error: 500
15:49:59 | WARNING  | TICK:0205 | Agent tank_2_2 returned error: 500
15:49:59 | WARNING  | TICK:0205 | Agent tank_2_3 returned error: 500
15:49:59 | WARNING  | TICK:0205 | Agent tank_2_4 returned error: 500
15:49:59 | WARNING  | TICK:0205 | Agent tank_2_5 returned error: 500
15:49:59 | DEBUG    | TICK:0205 | Team 1 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0205 | Team 2 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0205 | Team 1 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0205 | Team 2 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0206 | Tick 206 started
15:49:59 | WARNING  | TICK:0206 | Agent tank_1_1 returned error: 500
15:49:59 | WARNING  | TICK:0206 | Agent tank_1_2 returned error: 500
15:49:59 | WARNING  | TICK:0206 | Agent tank_1_3 returned error: 500
15:49:59 | WARNING  | TICK:0206 | Agent tank_1_4 returned error: 500
15:49:59 | WARNING  | TICK:0206 | Agent tank_1_5 returned error: 500
15:49:59 | WARNING  | TICK:0206 | Agent tank_2_1 returned error: 500
15:49:59 | WARNING  | TICK:0206 | Agent tank_2_2 returned error: 500
15:49:59 | WARNING  | TICK:0206 | Agent tank_2_3 returned error: 500
15:49:59 | WARNING  | TICK:0206 | Agent tank_2_4 returned error: 500
15:49:59 | WARNING  | TICK:0206 | Agent tank_2_5 returned error: 500
15:49:59 | DEBUG    | TICK:0206 | Team 1 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0206 | Team 2 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0206 | Team 1 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0206 | Team 2 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0207 | Tick 207 started
15:49:59 | WARNING  | TICK:0207 | Agent tank_1_1 returned error: 500
15:49:59 | WARNING  | TICK:0207 | Agent tank_1_2 returned error: 500
15:49:59 | WARNING  | TICK:0207 | Agent tank_1_3 returned error: 500
15:49:59 | WARNING  | TICK:0207 | Agent tank_1_4 returned error: 500
15:49:59 | WARNING  | TICK:0207 | Agent tank_1_5 returned error: 500
15:49:59 | WARNING  | TICK:0207 | Agent tank_2_1 returned error: 500
15:49:59 | WARNING  | TICK:0207 | Agent tank_2_2 returned error: 500
15:49:59 | WARNING  | TICK:0207 | Agent tank_2_3 returned error: 500
15:49:59 | WARNING  | TICK:0207 | Agent tank_2_4 returned error: 500
15:49:59 | WARNING  | TICK:0207 | Agent tank_2_5 returned error: 500
15:49:59 | DEBUG    | TICK:0207 | Team 1 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0207 | Team 2 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0207 | Team 1 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0207 | Team 2 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0208 | Tick 208 started
15:49:59 | WARNING  | TICK:0208 | Agent tank_1_1 returned error: 500
15:49:59 | WARNING  | TICK:0208 | Agent tank_1_2 returned error: 500
15:49:59 | WARNING  | TICK:0208 | Agent tank_1_3 returned error: 500
15:49:59 | WARNING  | TICK:0208 | Agent tank_1_4 returned error: 500
15:49:59 | WARNING  | TICK:0208 | Agent tank_1_5 returned error: 500
15:49:59 | WARNING  | TICK:0208 | Agent tank_2_1 returned error: 500
15:49:59 | WARNING  | TICK:0208 | Agent tank_2_2 returned error: 500
15:49:59 | WARNING  | TICK:0208 | Agent tank_2_3 returned error: 500
15:49:59 | WARNING  | TICK:0208 | Agent tank_2_4 returned error: 500
15:49:59 | WARNING  | TICK:0208 | Agent tank_2_5 returned error: 500
15:49:59 | DEBUG    | TICK:0208 | Team 1 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0208 | Team 2 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0208 | Team 1 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0208 | Team 2 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0209 | Tick 209 started
15:49:59 | WARNING  | TICK:0209 | Agent tank_1_1 returned error: 500
15:49:59 | WARNING  | TICK:0209 | Agent tank_1_2 returned error: 500
15:49:59 | WARNING  | TICK:0209 | Agent tank_1_3 returned error: 500
15:49:59 | WARNING  | TICK:0209 | Agent tank_1_4 returned error: 500
15:49:59 | WARNING  | TICK:0209 | Agent tank_1_5 returned error: 500
15:49:59 | WARNING  | TICK:0209 | Agent tank_2_1 returned error: 500
15:49:59 | WARNING  | TICK:0209 | Agent tank_2_2 returned error: 500
15:49:59 | WARNING  | TICK:0209 | Agent tank_2_3 returned error: 500
15:49:59 | WARNING  | TICK:0209 | Agent tank_2_4 returned error: 500
15:49:59 | WARNING  | TICK:0209 | Agent tank_2_5 returned error: 500
15:49:59 | DEBUG    | TICK:0209 | Team 1 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0209 | Team 2 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0209 | Team 1 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0209 | Team 2 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0210 | Tick 210 started
15:49:59 | WARNING  | TICK:0210 | Agent tank_1_1 returned error: 500
15:49:59 | WARNING  | TICK:0210 | Agent tank_1_2 returned error: 500
15:49:59 | WARNING  | TICK:0210 | Agent tank_1_3 returned error: 500
15:49:59 | WARNING  | TICK:0210 | Agent tank_1_4 returned error: 500
15:49:59 | WARNING  | TICK:0210 | Agent tank_1_5 returned error: 500
15:49:59 | WARNING  | TICK:0210 | Agent tank_2_1 returned error: 500
15:49:59 | WARNING  | TICK:0210 | Agent tank_2_2 returned error: 500
15:49:59 | WARNING  | TICK:0210 | Agent tank_2_3 returned error: 500
15:49:59 | WARNING  | TICK:0210 | Agent tank_2_4 returned error: 500
15:49:59 | WARNING  | TICK:0210 | Agent tank_2_5 returned error: 500
15:49:59 | DEBUG    | TICK:0210 | Team 1 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0210 | Team 2 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0210 | Team 1 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0210 | Team 2 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0211 | Tick 211 started
15:49:59 | WARNING  | TICK:0211 | Agent tank_1_1 returned error: 500
15:49:59 | WARNING  | TICK:0211 | Agent tank_1_2 returned error: 500
15:49:59 | WARNING  | TICK:0211 | Agent tank_1_3 returned error: 500
15:49:59 | WARNING  | TICK:0211 | Agent tank_1_4 returned error: 500
15:49:59 | WARNING  | TICK:0211 | Agent tank_1_5 returned error: 500
15:49:59 | WARNING  | TICK:0211 | Agent tank_2_1 returned error: 500
15:49:59 | WARNING  | TICK:0211 | Agent tank_2_2 returned error: 500
15:49:59 | WARNING  | TICK:0211 | Agent tank_2_3 returned error: 500
15:49:59 | WARNING  | TICK:0211 | Agent tank_2_4 returned error: 500
15:49:59 | WARNING  | TICK:0211 | Agent tank_2_5 returned error: 500
15:49:59 | DEBUG    | TICK:0211 | Team 1 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0211 | Team 2 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0211 | Team 1 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0211 | Team 2 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0212 | Tick 212 started
15:49:59 | WARNING  | TICK:0212 | Agent tank_1_1 returned error: 500
15:49:59 | WARNING  | TICK:0212 | Agent tank_1_2 returned error: 500
15:49:59 | WARNING  | TICK:0212 | Agent tank_1_3 returned error: 500
15:49:59 | WARNING  | TICK:0212 | Agent tank_1_4 returned error: 500
15:49:59 | WARNING  | TICK:0212 | Agent tank_1_5 returned error: 500
15:49:59 | WARNING  | TICK:0212 | Agent tank_2_1 returned error: 500
15:49:59 | WARNING  | TICK:0212 | Agent tank_2_2 returned error: 500
15:49:59 | WARNING  | TICK:0212 | Agent tank_2_3 returned error: 500
15:49:59 | WARNING  | TICK:0212 | Agent tank_2_4 returned error: 500
15:49:59 | WARNING  | TICK:0212 | Agent tank_2_5 returned error: 500
15:49:59 | DEBUG    | TICK:0212 | Team 1 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0212 | Team 2 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0212 | Team 1 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0212 | Team 2 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0213 | Tick 213 started
15:49:59 | WARNING  | TICK:0213 | Agent tank_1_1 returned error: 500
15:49:59 | WARNING  | TICK:0213 | Agent tank_1_2 returned error: 500
15:49:59 | WARNING  | TICK:0213 | Agent tank_1_3 returned error: 500
15:49:59 | WARNING  | TICK:0213 | Agent tank_1_4 returned error: 500
15:49:59 | WARNING  | TICK:0213 | Agent tank_1_5 returned error: 500
15:49:59 | WARNING  | TICK:0213 | Agent tank_2_1 returned error: 500
15:49:59 | WARNING  | TICK:0213 | Agent tank_2_2 returned error: 500
15:49:59 | WARNING  | TICK:0213 | Agent tank_2_3 returned error: 500
15:49:59 | WARNING  | TICK:0213 | Agent tank_2_4 returned error: 500
15:49:59 | WARNING  | TICK:0213 | Agent tank_2_5 returned error: 500
15:49:59 | DEBUG    | TICK:0213 | Team 1 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0213 | Team 2 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0213 | Team 1 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0213 | Team 2 has 5 tanks alive
15:49:59 | DEBUG    | TICK:0214 | Tick 214 started
15:50:00 | WARNING  | TICK:0214 | Agent tank_1_1 returned error: 500
15:50:00 | WARNING  | TICK:0214 | Agent tank_1_2 returned error: 500
15:50:00 | WARNING  | TICK:0214 | Agent tank_1_3 returned error: 500
15:50:00 | WARNING  | TICK:0214 | Agent tank_1_4 returned error: 500
15:50:00 | WARNING  | TICK:0214 | Agent tank_1_5 returned error: 500
15:50:00 | WARNING  | TICK:0214 | Agent tank_2_1 returned error: 500
15:50:00 | WARNING  | TICK:0214 | Agent tank_2_2 returned error: 500
15:50:00 | WARNING  | TICK:0214 | Agent tank_2_3 returned error: 500
15:50:00 | WARNING  | TICK:0214 | Agent tank_2_4 returned error: 500
15:50:00 | WARNING  | TICK:0214 | Agent tank_2_5 returned error: 500
15:50:00 | DEBUG    | TICK:0214 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0214 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0214 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0214 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0215 | Tick 215 started
15:50:00 | WARNING  | TICK:0215 | Agent tank_1_1 returned error: 500
15:50:00 | WARNING  | TICK:0215 | Agent tank_1_2 returned error: 500
15:50:00 | WARNING  | TICK:0215 | Agent tank_1_3 returned error: 500
15:50:00 | WARNING  | TICK:0215 | Agent tank_1_4 returned error: 500
15:50:00 | WARNING  | TICK:0215 | Agent tank_1_5 returned error: 500
15:50:00 | WARNING  | TICK:0215 | Agent tank_2_1 returned error: 500
15:50:00 | WARNING  | TICK:0215 | Agent tank_2_2 returned error: 500
15:50:00 | WARNING  | TICK:0215 | Agent tank_2_3 returned error: 500
15:50:00 | WARNING  | TICK:0215 | Agent tank_2_4 returned error: 500
15:50:00 | WARNING  | TICK:0215 | Agent tank_2_5 returned error: 500
15:50:00 | DEBUG    | TICK:0215 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0215 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0215 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0215 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0216 | Tick 216 started
15:50:00 | WARNING  | TICK:0216 | Agent tank_1_1 returned error: 500
15:50:00 | WARNING  | TICK:0216 | Agent tank_1_2 returned error: 500
15:50:00 | WARNING  | TICK:0216 | Agent tank_1_3 returned error: 500
15:50:00 | WARNING  | TICK:0216 | Agent tank_1_4 returned error: 500
15:50:00 | WARNING  | TICK:0216 | Agent tank_1_5 returned error: 500
15:50:00 | WARNING  | TICK:0216 | Agent tank_2_1 returned error: 500
15:50:00 | WARNING  | TICK:0216 | Agent tank_2_2 returned error: 500
15:50:00 | WARNING  | TICK:0216 | Agent tank_2_3 returned error: 500
15:50:00 | WARNING  | TICK:0216 | Agent tank_2_4 returned error: 500
15:50:00 | WARNING  | TICK:0216 | Agent tank_2_5 returned error: 500
15:50:00 | DEBUG    | TICK:0216 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0216 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0216 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0216 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0217 | Tick 217 started
15:50:00 | WARNING  | TICK:0217 | Agent tank_1_1 returned error: 500
15:50:00 | WARNING  | TICK:0217 | Agent tank_1_2 returned error: 500
15:50:00 | WARNING  | TICK:0217 | Agent tank_1_3 returned error: 500
15:50:00 | WARNING  | TICK:0217 | Agent tank_1_4 returned error: 500
15:50:00 | WARNING  | TICK:0217 | Agent tank_1_5 returned error: 500
15:50:00 | WARNING  | TICK:0217 | Agent tank_2_1 returned error: 500
15:50:00 | WARNING  | TICK:0217 | Agent tank_2_2 returned error: 500
15:50:00 | WARNING  | TICK:0217 | Agent tank_2_3 returned error: 500
15:50:00 | WARNING  | TICK:0217 | Agent tank_2_4 returned error: 500
15:50:00 | WARNING  | TICK:0217 | Agent tank_2_5 returned error: 500
15:50:00 | DEBUG    | TICK:0217 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0217 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0217 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0217 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0218 | Tick 218 started
15:50:00 | WARNING  | TICK:0218 | Agent tank_1_1 returned error: 500
15:50:00 | WARNING  | TICK:0218 | Agent tank_1_2 returned error: 500
15:50:00 | WARNING  | TICK:0218 | Agent tank_1_3 returned error: 500
15:50:00 | WARNING  | TICK:0218 | Agent tank_1_4 returned error: 500
15:50:00 | WARNING  | TICK:0218 | Agent tank_1_5 returned error: 500
15:50:00 | WARNING  | TICK:0218 | Agent tank_2_1 returned error: 500
15:50:00 | WARNING  | TICK:0218 | Agent tank_2_2 returned error: 500
15:50:00 | WARNING  | TICK:0218 | Agent tank_2_3 returned error: 500
15:50:00 | WARNING  | TICK:0218 | Agent tank_2_4 returned error: 500
15:50:00 | WARNING  | TICK:0218 | Agent tank_2_5 returned error: 500
15:50:00 | DEBUG    | TICK:0218 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0218 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0218 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0218 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0219 | Tick 219 started
15:50:00 | WARNING  | TICK:0219 | Agent tank_1_1 returned error: 500
15:50:00 | WARNING  | TICK:0219 | Agent tank_1_2 returned error: 500
15:50:00 | WARNING  | TICK:0219 | Agent tank_1_3 returned error: 500
15:50:00 | WARNING  | TICK:0219 | Agent tank_1_4 returned error: 500
15:50:00 | WARNING  | TICK:0219 | Agent tank_1_5 returned error: 500
15:50:00 | WARNING  | TICK:0219 | Agent tank_2_1 returned error: 500
15:50:00 | WARNING  | TICK:0219 | Agent tank_2_2 returned error: 500
15:50:00 | WARNING  | TICK:0219 | Agent tank_2_3 returned error: 500
15:50:00 | WARNING  | TICK:0219 | Agent tank_2_4 returned error: 500
15:50:00 | WARNING  | TICK:0219 | Agent tank_2_5 returned error: 500
15:50:00 | DEBUG    | TICK:0219 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0219 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0219 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0219 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0220 | Tick 220 started
15:50:00 | WARNING  | TICK:0220 | Agent tank_1_1 returned error: 500
15:50:00 | WARNING  | TICK:0220 | Agent tank_1_2 returned error: 500
15:50:00 | WARNING  | TICK:0220 | Agent tank_1_3 returned error: 500
15:50:00 | WARNING  | TICK:0220 | Agent tank_1_4 returned error: 500
15:50:00 | WARNING  | TICK:0220 | Agent tank_1_5 returned error: 500
15:50:00 | WARNING  | TICK:0220 | Agent tank_2_1 returned error: 500
15:50:00 | WARNING  | TICK:0220 | Agent tank_2_2 returned error: 500
15:50:00 | WARNING  | TICK:0220 | Agent tank_2_3 returned error: 500
15:50:00 | WARNING  | TICK:0220 | Agent tank_2_4 returned error: 500
15:50:00 | WARNING  | TICK:0220 | Agent tank_2_5 returned error: 500
15:50:00 | DEBUG    | TICK:0220 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0220 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0220 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0220 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0221 | Tick 221 started
15:50:00 | WARNING  | TICK:0221 | Agent tank_1_1 returned error: 500
15:50:00 | WARNING  | TICK:0221 | Agent tank_1_2 returned error: 500
15:50:00 | WARNING  | TICK:0221 | Agent tank_1_3 returned error: 500
15:50:00 | WARNING  | TICK:0221 | Agent tank_1_4 returned error: 500
15:50:00 | WARNING  | TICK:0221 | Agent tank_1_5 returned error: 500
15:50:00 | WARNING  | TICK:0221 | Agent tank_2_1 returned error: 500
15:50:00 | WARNING  | TICK:0221 | Agent tank_2_2 returned error: 500
15:50:00 | WARNING  | TICK:0221 | Agent tank_2_3 returned error: 500
15:50:00 | WARNING  | TICK:0221 | Agent tank_2_4 returned error: 500
15:50:00 | WARNING  | TICK:0221 | Agent tank_2_5 returned error: 500
15:50:00 | DEBUG    | TICK:0221 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0221 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0221 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0221 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0222 | Tick 222 started
15:50:00 | WARNING  | TICK:0222 | Agent tank_1_1 returned error: 500
15:50:00 | WARNING  | TICK:0222 | Agent tank_1_2 returned error: 500
15:50:00 | WARNING  | TICK:0222 | Agent tank_1_3 returned error: 500
15:50:00 | WARNING  | TICK:0222 | Agent tank_1_4 returned error: 500
15:50:00 | WARNING  | TICK:0222 | Agent tank_1_5 returned error: 500
15:50:00 | WARNING  | TICK:0222 | Agent tank_2_1 returned error: 500
15:50:00 | WARNING  | TICK:0222 | Agent tank_2_2 returned error: 500
15:50:00 | WARNING  | TICK:0222 | Agent tank_2_3 returned error: 500
15:50:00 | WARNING  | TICK:0222 | Agent tank_2_4 returned error: 500
15:50:00 | WARNING  | TICK:0222 | Agent tank_2_5 returned error: 500
15:50:00 | DEBUG    | TICK:0222 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0222 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0222 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0222 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0223 | Tick 223 started
15:50:00 | WARNING  | TICK:0223 | Agent tank_1_1 returned error: 500
15:50:00 | WARNING  | TICK:0223 | Agent tank_1_2 returned error: 500
15:50:00 | WARNING  | TICK:0223 | Agent tank_1_3 returned error: 500
15:50:00 | WARNING  | TICK:0223 | Agent tank_1_4 returned error: 500
15:50:00 | WARNING  | TICK:0223 | Agent tank_1_5 returned error: 500
15:50:00 | WARNING  | TICK:0223 | Agent tank_2_1 returned error: 500
15:50:00 | WARNING  | TICK:0223 | Agent tank_2_2 returned error: 500
15:50:00 | WARNING  | TICK:0223 | Agent tank_2_3 returned error: 500
15:50:00 | WARNING  | TICK:0223 | Agent tank_2_4 returned error: 500
15:50:00 | WARNING  | TICK:0223 | Agent tank_2_5 returned error: 500
15:50:00 | DEBUG    | TICK:0223 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0223 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0223 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0223 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0224 | Tick 224 started
15:50:00 | WARNING  | TICK:0224 | Agent tank_1_1 returned error: 500
15:50:00 | WARNING  | TICK:0224 | Agent tank_1_2 returned error: 500
15:50:00 | WARNING  | TICK:0224 | Agent tank_1_3 returned error: 500
15:50:00 | WARNING  | TICK:0224 | Agent tank_1_4 returned error: 500
15:50:00 | WARNING  | TICK:0224 | Agent tank_1_5 returned error: 500
15:50:00 | WARNING  | TICK:0224 | Agent tank_2_1 returned error: 500
15:50:00 | WARNING  | TICK:0224 | Agent tank_2_2 returned error: 500
15:50:00 | WARNING  | TICK:0224 | Agent tank_2_3 returned error: 500
15:50:00 | WARNING  | TICK:0224 | Agent tank_2_4 returned error: 500
15:50:00 | WARNING  | TICK:0224 | Agent tank_2_5 returned error: 500
15:50:00 | DEBUG    | TICK:0224 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0224 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0224 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0224 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0225 | Tick 225 started
15:50:00 | WARNING  | TICK:0225 | Agent tank_1_1 returned error: 500
15:50:00 | WARNING  | TICK:0225 | Agent tank_1_2 returned error: 500
15:50:00 | WARNING  | TICK:0225 | Agent tank_1_3 returned error: 500
15:50:00 | WARNING  | TICK:0225 | Agent tank_1_4 returned error: 500
15:50:00 | WARNING  | TICK:0225 | Agent tank_1_5 returned error: 500
15:50:00 | WARNING  | TICK:0225 | Agent tank_2_1 returned error: 500
15:50:00 | WARNING  | TICK:0225 | Agent tank_2_2 returned error: 500
15:50:00 | WARNING  | TICK:0225 | Agent tank_2_3 returned error: 500
15:50:00 | WARNING  | TICK:0225 | Agent tank_2_4 returned error: 500
15:50:00 | WARNING  | TICK:0225 | Agent tank_2_5 returned error: 500
15:50:00 | DEBUG    | TICK:0225 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0225 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0225 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0225 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0226 | Tick 226 started
15:50:00 | WARNING  | TICK:0226 | Agent tank_1_1 returned error: 500
15:50:00 | WARNING  | TICK:0226 | Agent tank_1_2 returned error: 500
15:50:00 | WARNING  | TICK:0226 | Agent tank_1_3 returned error: 500
15:50:00 | WARNING  | TICK:0226 | Agent tank_1_4 returned error: 500
15:50:00 | WARNING  | TICK:0226 | Agent tank_1_5 returned error: 500
15:50:00 | WARNING  | TICK:0226 | Agent tank_2_1 returned error: 500
15:50:00 | WARNING  | TICK:0226 | Agent tank_2_2 returned error: 500
15:50:00 | WARNING  | TICK:0226 | Agent tank_2_3 returned error: 500
15:50:00 | WARNING  | TICK:0226 | Agent tank_2_4 returned error: 500
15:50:00 | WARNING  | TICK:0226 | Agent tank_2_5 returned error: 500
15:50:00 | DEBUG    | TICK:0226 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0226 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0226 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0226 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0227 | Tick 227 started
15:50:00 | WARNING  | TICK:0227 | Agent tank_1_1 returned error: 500
15:50:00 | WARNING  | TICK:0227 | Agent tank_1_2 returned error: 500
15:50:00 | WARNING  | TICK:0227 | Agent tank_1_3 returned error: 500
15:50:00 | WARNING  | TICK:0227 | Agent tank_1_4 returned error: 500
15:50:00 | WARNING  | TICK:0227 | Agent tank_1_5 returned error: 500
15:50:00 | WARNING  | TICK:0227 | Agent tank_2_1 returned error: 500
15:50:00 | WARNING  | TICK:0227 | Agent tank_2_2 returned error: 500
15:50:00 | WARNING  | TICK:0227 | Agent tank_2_3 returned error: 500
15:50:00 | WARNING  | TICK:0227 | Agent tank_2_4 returned error: 500
15:50:00 | WARNING  | TICK:0227 | Agent tank_2_5 returned error: 500
15:50:00 | DEBUG    | TICK:0227 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0227 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0227 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0227 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0228 | Tick 228 started
15:50:00 | WARNING  | TICK:0228 | Agent tank_1_1 returned error: 500
15:50:00 | WARNING  | TICK:0228 | Agent tank_1_2 returned error: 500
15:50:00 | WARNING  | TICK:0228 | Agent tank_1_3 returned error: 500
15:50:00 | WARNING  | TICK:0228 | Agent tank_1_4 returned error: 500
15:50:00 | WARNING  | TICK:0228 | Agent tank_1_5 returned error: 500
15:50:00 | WARNING  | TICK:0228 | Agent tank_2_1 returned error: 500
15:50:00 | WARNING  | TICK:0228 | Agent tank_2_2 returned error: 500
15:50:00 | WARNING  | TICK:0228 | Agent tank_2_3 returned error: 500
15:50:00 | WARNING  | TICK:0228 | Agent tank_2_4 returned error: 500
15:50:00 | WARNING  | TICK:0228 | Agent tank_2_5 returned error: 500
15:50:00 | DEBUG    | TICK:0228 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0228 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0228 | Team 1 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0228 | Team 2 has 5 tanks alive
15:50:00 | DEBUG    | TICK:0229 | Tick 229 started
